sessionId,sampleUnixMs,elapsedMs,frame,leftValid,leftConfidence,leftOriginX,leftOriginY,leftOriginZ,leftForwardX,leftForwardY,leftForwardZ,rightValid,rightConfidence,rightOriginX,rightOriginY,rightOriginZ,rightForwardX,rightForwardY,rightForwardZ,centerEyeX,centerEyeY,centerEyeZ,centerForwardX,centerForwardY,centerForwardZ
"meditation_experiment_20260516_002946_263",1778884258776,72513,2982,1,0.996094,41.22338,20.84614,39.69526,0.898028,-0.091023,-0.430419,1,0.996094,41.21085,20.8421,39.62925,0.919671,-0.08892,-0.38249,41.21712,20.84412,39.66225,0.97464,0.115021,-0.191959
"meditation_experiment_20260516_002946_263",1778884258887,72624,2986,1,0.996094,41.21641,20.83712,39.69141,0.855909,-0.337731,-0.39161,1,0.996094,41.20182,20.8315,39.62593,0.87692,-0.336822,-0.342874,41.20911,20.83431,39.65867,0.976066,-0.000101,-0.217476
"meditation_experiment_20260516_002946_263",1778884258999,72736,2990,1,0.996094,41.20995,20.82991,39.68637,0.78263,-0.554956,-0.281982,1,0.996094,41.19315,20.8241,39.62144,0.800333,-0.553222,-0.231115,41.20155,20.82701,39.65391,0.966651,-0.081323,-0.242843
"meditation_experiment_20260516_002946_263",1778884259110,72847,2994,1,0.996094,41.20412,20.82206,39.68216,0.751285,-0.614037,-0.24193,1,0.996094,41.18602,20.81613,39.6176,0.7682,-0.611159,-0.190666,41.19507,20.8191,39.64988,0.95316,-0.167432,-0.2519
"meditation_experiment_20260516_002946_263",1778884259221,72958,2998,1,0.996094,41.20073,20.81694,39.67505,0.673255,-0.714168,-0.191553,1,0.996094,41.18074,20.81106,39.61103,0.689981,-0.710116,-0.140223,41.19073,20.814,39.64304,0.939787,-0.203211,-0.274784
"meditation_experiment_20260516_002946_263",1778884259333,73070,3002,1,0.996094,41.19841,20.81053,39.66658,0.665033,-0.717788,-0.206186,1,0.996094,41.17578,20.80527,39.6034,0.683199,-0.713516,-0.155357,41.1871,20.8079,39.63499,0.916502,-0.256477,-0.306991
"meditation_experiment_20260516_002946_263",1778884259445,73182,3006,1,0.996094,41.19764,20.80622,39.66045,0.681966,-0.707454,-0.185558,1,0.996094,41.17353,20.80132,39.59779,0.699597,-0.701718,-0.134748,41.18558,20.80377,39.62912,0.90091,-0.288719,-0.324043
"meditation_experiment_20260516_002946_263",1778884259557,73294,3010,1,0.996094,41.19854,20.80363,39.65784,0.700947,-0.697732,-0.147794,1,0.996094,41.17494,20.79831,39.59502,0.716871,-0.690463,-0.096736,41.18674,20.80097,39.62643,0.898861,-0.308221,-0.311527
"meditation_experiment_20260516_002946_263",1778884259668,73405,3014,1,0.996094,41.20106,20.80184,39.65783,0.705249,-0.696186,-0.133973,1,0.996094,41.17861,20.7962,39.59462,0.72029,-0.68873,-0.082668,41.18983,20.79902,39.62622,0.901524,-0.319606,-0.291731
"meditation_experiment_20260516_002946_263",1778884259779,73516,3018,1,0.996094,41.20354,20.80386,39.66302,0.705988,-0.69893,0.114365,1,0.996094,41.18504,20.79796,39.59857,0.710599,-0.68417,0.164201,41.19429,20.80091,39.6308,0.922266,-0.305585,-0.236736
"meditation_experiment_20260516_002946_263",1778884259890,73627,3022,1,0.996094,41.20529,20.81647,39.67184,0.866269,-0.479475,0.14029,1,0.996094,41.1935,20.80915,39.60596,0.863485,-0.466842,0.190922,41.1994,20.81281,39.6389,0.969702,-0.190989,-0.152319
"meditation_experiment_20260516_002946_263",1778884260001,73738,3026,1,0.996094,41.20373,20.8227,39.67895,0.987056,-0.031764,0.157198,1,0.996094,41.19692,20.81413,39.61253,0.977845,-0.024451,0.207898,41.20033,20.81842,39.64574,0.988023,-0.129097,-0.084523
"meditation_experiment_20260516_002946_263",1778884260112,73849,3030,1,0.996094,41.2034,20.82408,39.68316,0.990697,-0.06969,0.116888,1,0.996094,41.19869,20.81504,39.61662,0.983708,-0.061703,0.168852,41.20105,20.81956,39.64989,0.992999,-0.103948,-0.056111
"meditation_experiment_20260516_002946_263",1778884260223,73960,3034,1,0.996094,41.20272,20.82373,39.68546,0.990412,-0.101444,0.093773,1,0.996094,41.19851,20.81524,39.61882,0.984793,-0.093724,0.146286,41.20062,20.81948,39.65214,0.993365,-0.103762,-0.049603
"meditation_experiment_20260516_002946_263",1778884260334,74071,3038,1,0.996094,41.20248,20.82266,39.68676,0.991559,-0.10376,0.077751,1,0.996094,41.19803,20.8146,39.62008,0.986747,-0.09643,0.130507,41.20025,20.81863,39.65342,0.992566,-0.109607,-0.052914
"meditation_experiment_20260516_002946_263",1778884260445,74182,3042,1,0.996094,41.20177,20.82415,39.68701,0.9949,-0.077606,0.064437,1,0.996094,41.19688,20.81637,39.62033,0.990572,-0.070735,0.117322,41.19932,20.82026,39.65367,0.993787,-0.092401,-0.062047
"meditation_experiment_20260516_002946_263",1778884260557,74294,3046,1,0.996094,41.20057,20.82821,39.68652,0.994025,0.064704,-0.087912,1,0.996094,41.19423,20.82162,39.61983,0.996973,0.069856,-0.034135,41.1974,20.82492,39.65318,0.994634,-0.052006,-0.089433
"meditation_experiment_20260516_002946_263",1778884260668,74405,3050,1,0.996094,41.19969,20.83128,39.68635,0.992738,0.047997,-0.110304,1,0.996094,41.19106,20.8261,39.61979,0.997044,0.05202,-0.056543,41.19537,20.82869,39.65307,0.991745,-0.011497,-0.127712
"meditation_experiment_20260516_002946_263",1778884260780,74517,3054,1,0.996094,41.19946,20.83197,39.68737,0.995581,0.032149,-0.088232,1,0.996094,41.18874,20.82799,39.62104,0.998785,0.03517,-0.034539,41.1941,20.82998,39.65421,0.987111,0.00631,-0.159915
"meditation_experiment_20260516_002946_263",1778884260892,74629,3058,1,0.996094,41.20004,20.83128,39.68893,0.995769,0.001258,-0.091888,1,0.996094,41.18769,20.82831,39.62283,0.99926,0.00363,-0.038292,41.19386,20.8298,39.65588,0.982948,0.006229,-0.183777
"meditation_experiment_20260516_002946_263",1778884261003,74740,3062,1,0.996094,41.20061,20.83068,39.69037,0.996124,0.010894,-0.087291,1,0.996094,41.1869,20.82839,39.6245,0.999348,0.012649,-0.033836,41.19376,20.82954,39.65744,0.978968,0.006457,-0.203913
"meditation_experiment_20260516_002946_263",1778884261115,74852,3066,1,0.996094,41.20074,20.83149,39.69128,0.940617,0.052892,-0.335324,1,0.996094,41.18582,20.82967,39.62566,0.957251,0.054615,-0.284055,41.19328,20.83058,39.65847,0.974829,0.018883,-0.222154
